2022.10.21,16:00,1.38033,1.38050,1.36544,1.36658,33590
2022.10.21,20:00,1.36659,1.36813,1.36296,1.36451,15441
2022.10.24,00:00,1.36323,1.36749,1.36062,1.36688,12329
2022.10.24,04:00,1.36696,1.36959,1.36623,1.36796,11110
2022.10.24,08:00,1.36798,1.37461,1.36716,1.37301,18632
2022.10.24,12:00,1.37303,1.37541,1.36835,1.37152,17723
2022.10.24,16:00,1.37149,1.37741,1.36869,1.37159,31487
2022.10.24,20:00,1.37157,1.37432,1.37036,1.37046,11237
2022.10.25,00:00,1.37039,1.37101,1.36787,1.36870,6621
2022.10.25,04:00,1.36871,1.37162,1.36801,1.37047,10382
2022.10.25,08:00,1.37051,1.37224,1.36939,1.37190,14492
2022.10.25,12:00,1.37193,1.37479,1.37043,1.37058,13849
2022.10.25,16:00,1.37058,1.37090,1.36039,1.36355,32702
2022.10.25,20:00,1.36356,1.36433,1.36010,1.36062,15655
2022.10.26,00:00,1.36082,1.36389,1.36058,1.36355,5756
2022.10.26,04:00,1.36357,1.36381,1.35956,1.36028,8079
2022.10.26,08:00,1.36030,1.36108,1.35174,1.35200,15771
2022.10.26,12:00,1.35204,1.35739,1.35077,1.35658,18791
2022.10.26,16:00,1.35661,1.36511,1.35329,1.35620,21259
2022.10.26,20:00,1.35623,1.35806,1.35472,1.35547,14167
2022.10.27,00:00,1.35553,1.35691,1.35442,1.35663,5189
2022.10.27,04:00,1.35662,1.35802,1.35450,1.35475,9352
2022.10.27,08:00,1.35475,1.35929,1.35384,1.35786,15295
2022.10.27,12:00,1.35785,1.36262,1.35761,1.35805,17499
2022.10.27,16:00,1.35809,1.35972,1.34952,1.35391,24776
2022.10.27,20:00,1.35389,1.35794,1.35182,1.35651,14784
2022.10.28,00:00,1.35606,1.35692,1.35553,1.35608,5573
2022.10.28,04:00,1.35606,1.35627,1.35248,1.35350,10045
2022.10.28,08:00,1.35355,1.36162,1.35335,1.36059,12955
2022.10.28,12:00,1.36056,1.36299,1.35832,1.36170,15538
2022.10.28,16:00,1.36163,1.36344,1.35901,1.36222,20105
2022.10.28,20:00,1.36221,1.36269,1.36014,1.36060,8777
2022.10.31,00:00,1.36132,1.36188,1.35931,1.36156,4873
2022.10.31,04:00,1.36157,1.36295,1.36070,1.36153,7298
2022.10.31,08:00,1.36152,1.36586,1.36111,1.36467,9482
2022.10.31,12:00,1.36469,1.36800,1.36298,1.36757,13249
2022.10.31,16:00,1.36757,1.36850,1.36269,1.36437,20028
2022.10.31,20:00,1.36435,1.36531,1.36169,1.36217,15476
2022.11.01,00:00,1.36205,1.36255,1.36107,1.36159,4484
2022.11.01,04:00,1.36157,1.36199,1.35774,1.35837,8356
2022.11.01,08:00,1.35841,1.35851,1.35419,1.35555,13170
2022.11.01,12:00,1.35554,1.35739,1.35301,1.35443,14790
2022.11.01,16:00,1.35442,1.36687,1.35341,1.36531,28106
2022.11.01,20:00,1.36532,1.36561,1.36159,1.36300,11219
2022.11.02,00:00,1.36224,1.36351,1.36114,1.36166,5080
2022.11.02,04:00,1.36164,1.36203,1.35902,1.36043,9941
2022.11.02,08:00,1.36038,1.36132,1.35874,1.35918,9470
2022.11.02,12:00,1.35919,1.36303,1.35862,1.36012,15627
2022.11.02,16:00,1.36012,1.36493,1.35927,1.36355,18879
2022.11.02,20:00,1.36355,1.37133,1.35481,1.37108,15780
2022.11.03,00:00,1.37110,1.37239,1.36897,1.37069,5672
2022.11.03,04:00,1.37068,1.37098,1.36822,1.36889,7790
2022.11.03,08:00,1.36893,1.37596,1.36850,1.37553,12797
2022.11.03,12:00,1.37556,1.38049,1.37449,1.37950,19638
2022.11.03,16:00,1.37957,1.38079,1.37160,1.37309,25803
2022.11.03,20:00,1.37307,1.37495,1.37214,1.37449,13395
2022.11.04,00:00,1.37278,1.37503,1.37257,1.37388,3840
2022.11.04,04:00,1.37384,1.37439,1.36718,1.36727,9351
2022.11.04,08:00,1.36723,1.36745,1.36382,1.36513,16061
2022.11.04,12:00,1.36512,1.36551,1.35121,1.35194,17004
2022.11.04,16:00,1.35193,1.35712,1.34690,1.35154,26473
2022.11.04,20:00,1.35153,1.35196,1.34712,1.34801,13883
2022.11.07,00:00,1.35287,1.35443,1.34978,1.35273,10035
2022.11.07,04:00,1.35271,1.35393,1.35079,1.35266,9223
2022.11.07,08:00,1.35265,1.35531,1.34656,1.34885,16553
2022.11.07,12:00,1.34885,1.34980,1.34652,1.34858,20442
2022.11.07,16:00,1.34860,1.35270,1.34799,1.34966,24362
