1993.05.12,00:00,1.53700,1.54450,1.52900,1.53380,2781
1993.05.13,00:00,1.53280,1.53600,1.51800,1.52250,2571
1993.05.14,00:00,1.52280,1.54150,1.52000,1.53870,2711
1993.05.17,00:00,1.53650,1.54600,1.53090,1.53550,2921
1993.05.18,00:00,1.53500,1.53800,1.52370,1.53650,2711
1993.05.19,00:00,1.53500,1.54820,1.53280,1.54320,2261
1993.05.20,00:00,1.54250,1.56030,1.53830,1.55650,3001
1993.05.21,00:00,1.55480,1.55920,1.53900,1.54250,2811
1993.05.24,00:00,1.54000,1.54500,1.52890,1.53650,2871
1993.05.25,00:00,1.53850,1.54700,1.53450,1.54200,2151
1993.05.26,00:00,1.54200,1.55050,1.54100,1.54720,1381
1993.05.27,00:00,1.54530,1.56500,1.54250,1.56200,2831
1993.05.28,00:00,1.56100,1.56800,1.55350,1.56070,2871
1993.05.31,00:00,1.56050,1.56300,1.55600,1.56100,1351
1993.06.01,00:00,1.56130,1.56700,1.54600,1.55550,3621
1993.06.02,00:00,1.55440,1.55600,1.53640,1.54000,2481
1993.06.03,00:00,1.54030,1.55010,1.53700,1.55010,1641
1993.06.04,00:00,1.54900,1.55050,1.50600,1.50850,4851
1993.06.07,00:00,1.50630,1.52680,1.50600,1.52680,2111
1993.06.08,00:00,1.52530,1.52650,1.51350,1.52050,2121
1993.06.09,00:00,1.51950,1.52700,1.50690,1.51520,3591
1993.06.10,00:00,1.51370,1.53250,1.50700,1.53050,3421
1993.06.11,00:00,1.52930,1.54050,1.51850,1.52150,3621
1993.06.14,00:00,1.51900,1.53300,1.51900,1.52850,1851
1993.06.15,00:00,1.52750,1.53550,1.51400,1.51650,3201
1993.06.16,00:00,1.51550,1.52000,1.49800,1.50620,3471
1993.06.17,00:00,1.50550,1.51870,1.49850,1.51400,3191
1993.06.18,00:00,1.51420,1.51700,1.49200,1.49750,3331
1993.06.21,00:00,1.49400,1.49800,1.47990,1.48850,3071
